IssueKey,CommitId,CommitDate,ParentCount,IsMerge,IsRevert,IssueInSubject,ChangedFiles,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-2104,bd1f5c54752f67b484a83c26667331234234d3a3,2016-11-20T12:49:49+01:00,2,true,false,true,98,55,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateTable.java | external/sql/storm-sql-external/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/KafkaDataSourcesProvider.java | external/sql/storm-sql-external/storm-sql-mongodb/src/jvm/org/apache/storm/sql/mongodb/MongoDataSourcesProvider.java | external/sql/storm-sql-external/storm-sql-redis/src/jvm/org/apache/storm/sql/redis/RedisDataSourcesProvider.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/avro/AvroScheme.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/avro/AvroSerializer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/avro/CachedSchemas.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/csv/CsvScheme.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/csv/CsvSerializer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/json/JsonScheme.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/tsv/TsvScheme.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/serde/tsv/TsvSerializer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/utils/FieldInfoUtils.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/utils/SerdeUtils.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/utils/Utils.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStream.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreams.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsNamedTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsWildcardTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutBatchMetadata.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutManager.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaque.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaqueCoordinator.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartition.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartitionRegistry.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTransactional.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/OpaqueTridentKafkaSpout.java | storm-core/src/jvm/org/apache/storm/Constants.java | storm-core/src/jvm/org/apache/storm/daemon/Task.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/AdvancedFSOps.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/BasicContainer.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/LocalContainer.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/ReadClusterState.java | storm-core/src/jvm/org/apache/storm/daemon/worker/LogConfigManager.java | storm-core/src/jvm/org/apache/storm/daemon/worker/Worker.java | storm-core/src/jvm/org/apache/storm/daemon/worker/WorkerState.java | storm-core/src/jvm/org/apache/storm/executor/Executor.java | storm-core/src/jvm/org/apache/storm/executor/ExecutorShutdown.java | storm-core/src/jvm/org/apache/storm/executor/ExecutorTransfer.java | storm-core/src/jvm/org/apache/storm/executor/IRunningExecutor.java | storm-core/src/jvm/org/apache/storm/executor/LocalExecutor.java | storm-core/src/jvm/org/apache/storm/executor/bolt/BoltExecutor.java | storm-core/src/jvm/org/apache/storm/executor/spout/SpoutExecutor.java | storm-core/src/jvm/org/apache/storm/messaging/DeserializingConnectionCallback.java | storm-core/src/jvm/org/apache/storm/scheduler/resource/RAS_Node.java | storm-core/src/jvm/org/apache/storm/security/auth/AutoSSL.java | storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java | storm-core/src/jvm/org/apache/storm/task/TopologyContext.java | storm-core/src/jvm/org/apache/storm/utils/TransferDrainer.java | storm-core/src/jvm/org/apache/storm/utils/Utils.java,Merge branch 'master' of https://github.com/apache/storm into STORM-2104
STORM-2104,29b52e9c266b130642d99e665ff73c55dfabba13,2016-11-29T20:54:47+01:00,2,true,false,true,60,24,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/HdfsState.java | external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/DynamicBrokersReader.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/ZkState.java | external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/ZKConnection.java | storm-core/src/jvm/org/apache/storm/cluster/StormClusterStateImpl.java | storm-core/src/jvm/org/apache/storm/daemon/DrpcServer.java | storm-core/src/jvm/org/apache/storm/daemon/StormCommon.java | storm-core/src/jvm/org/apache/storm/drpc/ReturnResults.java | storm-core/src/jvm/org/apache/storm/executor/Executor.java | storm-core/src/jvm/org/apache/storm/grouping/ShuffleGrouping.java | storm-core/src/jvm/org/apache/storm/multilang/JsonSerializer.java | storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java | storm-core/src/jvm/org/apache/storm/task/GeneralTopologyContext.java | storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java | storm-core/src/jvm/org/apache/storm/trident/drpc/ReturnResultsReducer.java | storm-core/src/jvm/org/apache/storm/trident/state/JSONNonTransactionalSerializer.java | storm-core/src/jvm/org/apache/storm/trident/state/JSONOpaqueSerializer.java | storm-core/src/jvm/org/apache/storm/trident/state/JSONTransactionalSerializer.java | storm-core/src/jvm/org/apache/storm/trident/testing/TuplifyArgs.java | storm-core/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java | storm-core/src/jvm/org/apache/storm/ui/FilterConfiguration.java | storm-core/src/jvm/org/apache/storm/utils/TopologySpoutLag.java | storm-core/src/jvm/org/apache/storm/utils/Utils.java,Merge branch 'master' of https://github.com/apache/storm into STORM-2104
STORM-2104,23899bd8484b0d3f035436ad626a08a4581a00ee,2016-12-08T12:02:18-06:00,2,true,false,true,8,5,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/SerializableDeserializer.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactory.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactoryDefault.java,Merge branch 'STORM-2104' of https://github.com/srdo/storm into STORM-2104
STORM-2104,806e3635c301bf02d4525f1acb837110a87c4e26,2016-12-08T12:14:07-06:00,1,false,false,true,1,0,,Add STORM-2104 to Changelog
STORM-2104,3e225b480cb83e60309893a10b52cd0dfaa7f673,2016-12-08T19:34:07+01:00,1,false,false,true,3,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2104: Rewrite a few parts to be compatible with Java 7
STORM-2104,a5f73cddc4e07d042ddb0f97a0c671080779dcda,2016-12-08T19:34:07+01:00,1,false,false,true,3,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2104: Rewrite a few parts to be compatible with Java 7
STORM-2104,2e939d2ca84ee34df81aa508bda2f6f09696aa40,2016-12-29T08:07:11+09:00,2,true,false,true,8,5,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/SerializableDeserializer.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactory.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactoryDefault.java,Merge branch 'STORM-2104-1.x' of https://github.com/srdo/storm into STORM-2104-1.x-merge
STORM-2104,8ab0285d4bd0202eb472ec069ca04d2757e8eae6,2016-12-29T09:29:34+09:00,1,false,false,true,1,0,,STORM-2104: CHANGELOG
STORM-2104,06bfcd685265ca35ffed5887b63060e7e42edc8d,2017-03-09T13:57:34+09:00,2,true,false,true,7,3,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactory.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/KafkaConsumerFactoryDefault.java,Merge branch 'STORM-2104-1.0.x' of https://github.com/srdo/storm into STORM-2104-1.0.x-merge
STORM-2104,748ad66da7619febfafd7ad2df35c3c4574fafaf,2017-03-09T13:58:07+09:00,1,false,false,true,1,0,,STORM-2104: CHANGELOG
STORM-2109,e5a8841d3138eb5b7ce7863b0b2a1c8452bb8b5c,2016-09-21T09:41:15-05:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHeartbeat.java,STORM-2109: Treat Supervisor CPU/MEMORY Configs as Numbers
STORM-2109,2297757e100e314bcf7834f403e310b8909d65a8,2016-09-25T21:26:18+09:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHeartbeat.java,Merge branch 'STORM-2109' of https://github.com/revans2/incubator-storm into STORM-2109
STORM-2109,c91aada18da634ab0cf78577913c5e1d1e427066,2016-09-25T21:26:18+09:00,2,true,false,true,1,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHeartbeat.java,Merge branch 'STORM-2109' of https://github.com/revans2/incubator-storm into STORM-2109
STORM-2109,8e26bc1429b820559474f034e15f80a95b3c6346,2016-09-25T21:26:45+09:00,1,false,false,true,1,0,,add STORM-2109 to CHANGELOG
STORM-2110,874e730668c10efde55c907318920a7b095e091f,2016-09-21T11:16:23-05:00,1,false,false,true,2,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/BasicContainer.java,STORM-2110: strip out empty String in worker opts
STORM-2110,88619b2126c9877f7d35b47ba5648cb006637721,2016-09-23T10:43:33+09:00,1,false,false,true,2,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/BasicContainer.java,Merge branch 'STORM-2110' of https://github.com/revans2/incubator-storm into STORM-2110
STORM-2110,edd0c73d71dceeeb0e2d645a8d96da8fc1c13aa3,2016-09-23T10:43:33+09:00,2,true,false,true,2,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/BasicContainer.java,Merge branch 'STORM-2110' of https://github.com/revans2/incubator-storm into STORM-2110
STORM-2110,1bdc922e288dac031cdb9bc628e3dd660385dd03,2016-09-23T10:44:02+09:00,1,false,false,true,1,0,,add STORM-2110 to CHANGELOG
STORM-2117,26dc3a6ad333a79224eaac71d5876d0ea1db5853,2016-09-22T20:46:11+09:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,STORM-2117 Supervisor V2 with local mode extracts resources directory to the wrong directory
STORM-2117,7bb3b25473b7271512715f0599f27c334ef61332,2016-09-23T12:28:03-05:00,2,true,false,true,1,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,Merge branch 'STORM-2117' of https://github.com/HeartSaVioR/storm into STORM-2117
STORM-2117,fb42b960fae0a06f13f2ee83ddf2344521c1c8e8,2016-09-23T12:28:03-05:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,Merge branch 'STORM-2117' of https://github.com/HeartSaVioR/storm into STORM-2117
STORM-2117,d8115e7bdfeb08a9629a6e8525b90de72c35cbf7,2016-09-23T12:28:44-05:00,1,false,false,true,1,0,,Added STORM-2117 to Changelog
STORM-2118,2da36e660dbf3e80db54a209a91d093f520ff7cd,2016-09-15T15:42:25+05:30,1,false,false,true,3,1,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,[STORM-2118] A few fixes for storm-sql standalone mode
STORM-2118,3001638431f29cd9243e4b9016692b6cec505bca,2016-09-15T15:42:25+05:30,1,false,false,true,3,1,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,[STORM-2118] A few fixes for storm-sql standalone mode
STORM-2118,324a9dd36a80eb26a51214bba086369f3debf47d,2016-09-23T11:27:45+05:30,1,false,false,true,1,0,,[STORM-2118] address review comments
STORM-2118,a7445d3f714e4eee913997689f87ad53b5483ac5,2016-09-23T11:27:45+05:30,1,false,false,true,1,0,,[STORM-2118] address review comments
STORM-2118,d5540871117eb680f52002cc3e65318e0efb1067,2016-09-25T21:18:47+09:00,2,true,false,true,3,1,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,Merge branch 'udf' of https://github.com/arunmahadevan/storm into STORM-2118
STORM-2118,00f4c146b25e19eb2c18fd405ae0c1efc33f7472,2016-09-25T21:19:15+09:00,1,false,false,true,1,0,,add STORM-2118 to CHANGELOG
STORM-2118,8ada12fd3391a5c9b06aa10007e46416123cbdb2,2016-09-25T21:20+09:00,2,true,false,true,3,1,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,Merge branch 'STORM-2118-1.x' into 1.x-branch
STORM-2118,8462725bec2f9ad16f1c36ec2f006b725c0b9e1a,2016-09-25T21:20:21+09:00,1,false,false,true,1,0,,add STORM-2118 to CHANGELOG
STORM-2118,15e4d5eb039667ff470f62cc65cad03921287fdf,2016-09-25T21:22:59+09:00,1,false,false,true,1,0,,move STORM-2118 to 1.1.0
STORM-2118,8bcdd7b5c1e20d76dfc1560d09410a64f1e20d3f,2016-09-25T21:23:34+09:00,1,false,false,true,1,0,,move STORM-2118 to 1.1.0
STORM-2119,967132b80245cdfd8de70cbe4112524c85b75392,2016-09-22T13:39:24-05:00,1,false,false,true,1,0,,[STORM-2119] - bug in log message printing to stdout
STORM-2119,b8642df6a86d75fce56403b139fa5bdd9e34678e,2016-09-22T13:39:24-05:00,1,false,false,true,1,0,,[STORM-2119] - bug in log message printing to stdout
STORM-2119,d4139eb5b2fc9a77930ea92a2bf226f675bfc49a,2016-09-22T13:39:24-05:00,1,false,false,true,1,0,,[STORM-2119] - bug in log message printing to stdout
STORM-2119,6220f71edf9906d2ec1197cb8f7316c85e4fa20d,2016-09-25T21:12:21+09:00,2,true,false,true,1,0,,Merge branch 'STORM-2119' of https://github.com/jerrypeng/storm into STORM-2119
STORM-2119,95832a2cdcfe01f4cf3fa66177230d44d2c24da2,2016-09-25T21:13:26+09:00,1,false,false,true,1,0,,add STORM-2119 to CHANGELOG
STORM-2119,f57ab338a3bf835f5cfe000fb8315a9c76943d8f,2016-09-25T21:13:51+09:00,2,true,false,true,1,0,,Merge branch 'STORM-2119-1.x' into 1.x-branch
STORM-2119,68bffe37d412b296d72214c5885cb708b2de3c02,2016-09-25T21:14:08+09:00,1,false,false,true,1,0,,add STORM-2119 to CHANGELOG
STORM-2119,0f6218e554d5145c69006560a596372480aa8fdf,2016-09-25T21:15:29+09:00,2,true,false,true,1,0,,Merge branch 'STORM-2119-1.0.x' into 1.0.x-branch
STORM-2119,5f6919e6e20b29cf12d140a596e5d1b4e59732f0,2016-09-25T21:15:48+09:00,1,false,false,true,1,0,,add STORM-2119 to CHANGELOG
STORM-2120,bd75c9352c45d7e7c16b46052c0a3c4e9b2513d2,2016-09-23T10:48:23+09:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Merge branch 'master' of https://github.com/aichow/storm into STORM-2120
STORM-2120,5e5e83cabe3b66161d4774f5f5698fcad8012d0e,2016-09-23T10:48:43+09:00,1,false,false,true,1,0,,add STORM-2120 to CHANGELOG
STORM-2120,7ddd3729da3e03b40752f942934d37df5b795ec8,2016-09-23T10:49:31+09:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Merge branch 'STORM-2120-1.x' into 1.x-branch
STORM-2120,8cb22744539c7ed7cb2e50e9bdf2bc1ceaa2125a,2016-09-23T10:49:44+09:00,1,false,false,true,1,0,,add STORM-2120 to CHANGELOG
STORM-2120,06c8ff6ce7c237525ff122be4bd81af4ade49c33,2016-09-23T10:50:08+09:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Merge branch 'STORM-2120-1.0.x' into 1.0.x-branch
STORM-2120,ffd241c3359c398e0140622cfc532dcf193d20b0,2016-09-23T10:50:24+09:00,1,false,false,true,1,0,,add STORM-2120 to CHANGELOG
STORM-2126,c0c72eab7004e1e8e46e6c24f2abb7e4b24c863a,2016-09-27T13:28:30-05:00,1,false,false,true,1,0,,STORM-2126: fix NPE due to race condition in compute-new-sched-assignments/read-all-supervisor-details
STORM-2126,093c7923a6174a5919307ea33e6f34df42e82e1a,2016-09-28T09:08:47-05:00,1,false,false,true,1,0,,"STORM-2126: upgrade rat plugin to 0.12, make rat plugin print filenames to console.. hopefully appears in travis log"
STORM-2126,71acf9b78f766faff251d5586a4aa35bb601e5d2,2016-09-28T09:47:19-05:00,1,false,false,true,11,11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSource.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/SimpleSqlTridentConsumer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/trident/AbstractTridentProcessor.java,"STORM-2126: fix missing license RAT found, and fix other licenses in org.apache.storm.sql.runtime"
STORM-2126,164fd9c6e1f6dd0925858ba3fce40859e547938d,2016-09-29T09:25:40-05:00,2,true,false,true,13,11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSource.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/SimpleSqlTridentConsumer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/trident/AbstractTridentProcessor.java,Merge branch 'STORM-2126_fix_npe_due_to_race_in_compute_new_sched_assignments' of https://github.com/abellina/storm into STORM-2126
STORM-2126,66b109db17a94a7a326c320ec43f79c25473c5d2,2016-09-29T09:25:40-05:00,1,false,false,true,13,11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSource.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/SimpleSqlTridentConsumer.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java | external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/trident/AbstractTridentProcessor.java,Merge branch 'STORM-2126_fix_npe_due_to_race_in_compute_new_sched_assignments' of https://github.com/abellina/storm into STORM-2126
STORM-2126,337e83518fc182d280e738ca4ab38610eb23d475,2016-09-29T10:25:31-05:00,1,false,false,true,1,0,,Added STORM-2126 to Changelog
STORM-2131,6ad10a36dd4148bfae2a638d8651f76994be4bc5,2016-10-11T11:01:31-05:00,2,true,false,true,6,3,storm-core/src/jvm/org/apache/storm/daemon/supervisor/AdvancedFSOps.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/Container.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorUtils.java,Merge branch 'STORM-2131' of https://github.com/knusbaum/incubator-storm
STORM-2131,81cd0745260ca066d9cf5e73ac4a34fa9ef60d55,2016-10-11T11:01:31-05:00,1,false,false,true,6,3,storm-core/src/jvm/org/apache/storm/daemon/supervisor/AdvancedFSOps.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/Container.java | storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorUtils.java,Merge branch 'STORM-2131' of https://github.com/knusbaum/incubator-storm
STORM-2142,df67ade7ef58707c3142853eb1010283e730d78f,2016-10-10T14:18:14+09:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/executor/error/ReportErrorAndDie.java,STORM-2142 ReportErrorAndDie runs suicide function only when InterruptedException or InterruptedIOException is thrown
STORM-2142,e649e0e441bf1bccc8cd99db8331c94e7081d971,2016-10-18T13:24:09+09:00,2,true,false,true,1,1,storm-core/src/jvm/org/apache/storm/executor/error/ReportErrorAndDie.java,Merge branch 'STORM-2142'
STORM-2142,74c31164d5ad9beb51459523e663d054f06b7048,2016-10-18T13:24:32+09:00,1,false,false,true,1,0,,add STORM-2142 to CHANGELOG
STORM-2144,320ac9d3a138f2dfd227d141fb2e16f355687c09,2016-10-10T14:56:56+05:30,1,false,false,true,2,2,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/PlanCompiler.java | external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,[STORM-2144] Fix Storm-sql group-by behavior in standalone mode
STORM-2144,9bff7607fb2ed271d4326e81ba66782014e1f418,2016-10-10T14:56:56+05:30,1,false,false,true,2,2,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/PlanCompiler.java | external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,[STORM-2144] Fix Storm-sql group-by behavior in standalone mode
STORM-2144,f6e52aa504c18f3aa40f7e5b1aa4dbd856e6cc70,2016-10-11T15:29:11+05:30,2,true,false,true,2,2,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/PlanCompiler.java | external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,Merge branch 'STORM-2144' of https://github.com/arunmahadevan/storm into STORM-2144
STORM-2144,555146fc6446ee760f3d9c2d27a9535aaf5429a3,2016-10-11T15:34:30+05:30,1,false,false,true,1,0,,Added STORM-2144 to CHANGELOG.md
STORM-2144,5908b33b4f7104ccf6662936215204993005a4d5,2016-10-11T15:44:35+05:30,1,false,false,true,1,0,,Added STORM-2144 to CHANGELOG.md
STORM-2158,7cd3f22313713abdda09e01618393b7759a05ed0,2016-10-21T07:19:49+02:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,STORM-2158: Fix OutOfMemoryError in Nimbus' SimpleTransportPlugin
STORM-2158,81d3c2fdd2278af687490c1b8855bcd03e04a0b2,2016-10-25T15:52:07-05:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,Merge branch 'STORM-2158-master' of https://github.com/tibkiss/storm into STORM-2158
STORM-2158,db31f302cecbc294942591657d985a67a191e39a,2016-10-25T15:52:07-05:00,1,false,false,true,1,1,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,Merge branch 'STORM-2158-master' of https://github.com/tibkiss/storm into STORM-2158
STORM-2158,e0d861f2054e25a9b49178d5f57bd37ae648766f,2016-10-25T15:52:07-05:00,2,true,false,true,1,1,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,Merge branch 'STORM-2158-master' of https://github.com/tibkiss/storm into STORM-2158
STORM-2158,4ae17b8a4846b0c19a0f231e53ee399f55e32634,2016-10-25T16:20:32-05:00,1,false,false,true,1,0,,added STORM-2158 to Changelog
STORM-2158,afc2284352d475dc9898c375505f7342826609ec,2016-10-25T16:21:54-05:00,1,false,false,true,1,0,,Added STORM-2158 to Changelog
STORM-2158,cea2464bf3053252ffd8aed75afd6a1502c4e5db,2016-10-25T16:23:08-05:00,1,false,false,true,1,0,,Added STORM-2158 to Changelog
STORM-2171,d5865711a7c7ad567295ba53109133702c954033,2018-04-25T23:45:19-05:00,1,false,false,true,10,7,storm-client/src/jvm/org/apache/storm/blobstore/BlobStore.java | storm-client/src/jvm/org/apache/storm/cluster/IStormClusterState.java | storm-client/src/jvm/org/apache/storm/cluster/StormClusterStateImpl.java | storm-core/src/jvm/org/apache/storm/command/AdminCommands.java | storm-server/src/main/java/org/apache/storm/blobstore/LocalFsBlobStore.java | storm-server/src/main/java/org/apache/storm/blobstore/LocalFsBlobStoreSynchronizer.java | storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-2171: Making LocalFsBlobStore conform better to Blobstore API
