IssueKey,CommitId,CommitDate,SelectionStrategy,ParentCount,IsMerge,IssueInSubject,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-2343,fe16fd40c69d872e0a2cd5a5dd0bc39fbf72cd9d,2017-04-08T08:26:42+02:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,STORM-2343: Fix new Kafka spout stopping processing if more than maxUncommittedOffsets tuples fail at once
STORM-2345,384047f3963b56576a7af56f8e87440be93103ee,2017-02-05T18:00:02+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/ReadClusterState.java,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map
STORM-2345,d8a0957e7659825d99bdf2254de6fd297c24835e,2017-02-05T18:00:02+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/ReadClusterState.java,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map
STORM-2345,d90effbb45255ea7e1c161c8ef3f1a2be620ac4d,2017-02-05T18:00:02+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/ReadClusterState.java,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map
STORM-2350,6c805c6562c3c98deb584cb1c9fb3435abd0692b,2017-02-07T06:11:32+01:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/ModifTimeComparator.java,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken
STORM-2350,bb5c6b84876da10d842889bb1729ccfab02af7b5,2017-02-07T06:11:32+01:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/ModifTimeComparator.java,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken
STORM-2350,de70903dde47756e81859f6fe0a1b2e5190b9b1b,2017-02-07T06:11:32+01:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/ModifTimeComparator.java,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken
STORM-2357,11a7a15746010e0baaa5a4db70374dff1d4ab800,2017-07-31T20:26:55+02:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java,STORM-2648/STORM-2357: Add storm-kafka-client support for at-most-once processing and a toggle for whether messages should be emitted with a message id when not using at-least-once
STORM-2357,48f6969027e7b02a5b9220577189d3911aa2226d,2017-07-31T20:26:55+02:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java,STORM-2648/STORM-2357: Add storm-kafka-client support for at-most-once processing and a toggle for whether messages should be emitted with a message id when not using at-least-once
STORM-2361,25fde124d5cac336d116a809632f0b8dc0207229,2017-03-09T16:02:40+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaSpout.java,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK"
STORM-2361,48cda9a98d583cb15658c3a4c39c33ca6380f08f,2017-03-09T16:02:40+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaSpout.java,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK"
STORM-2361,83a342f6f812d41052fa56c82b349a53316792bf,2017-03-09T16:02:40+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaSpout.java,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK"
STORM-2374,a1148955f1b84bbfecb939dfa656ef5e1fc15acd,2017-02-22T15:03:16-08:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/Func.java,STORM-2374: Storm Kafka Client Func Interface Must be Serializable
STORM-2374,d4ff6b51f206e85e65bb5c4d06b4c28c828df174,2017-02-22T15:03:16-08:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/Func.java,STORM-2374: Storm Kafka Client Func Interface Must be Serializable
STORM-2386,92da0c5635c8cee378aac46383847e4530e51bc4,2017-02-28T12:23:54+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/BlobSynchronizer.java,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs
STORM-2386,932bf5456c49117288500e321fb554d3dc961d9c,2017-02-28T12:23:54+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/BlobSynchronizer.java,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs
STORM-2386,9e6d331adcc4781f56bd6a257b37be4822263754,2017-02-28T12:23:54+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/BlobSynchronizer.java,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs
STORM-2387,26cc63813f35f4378934a5e5142f44858228c7fc,2017-02-28T17:19:58+09:00,NON_MERGE,1,false,true,27,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BaseCassandraBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BatchCassandraWriterBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/CassandraWriterBolt.java | external/storm-druid/src/main/java/org/apache/storm/druid/bolt/DruidBeamBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/AbstractEsBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsPercolateBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java | external/storm-jms/core/src/main/java/org/apache/storm/jms/bolt/JmsBolt.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/bolt/KafkaBolt.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/bolt/KafkaBolt.java | external/storm-mongodb/src/main/java/org/apache/storm/mongodb/bolt/MongoLookupBolt.java | external/storm-mongodb/src/main/java/org/apache/storm/mongodb/bolt/MongoUpdateBolt.java | external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/bolt/MqttBolt.java | external/storm-pmml/src/main/java/org/apache/storm/pmml/PMMLPredictorBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/AbstractRedisBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisFilterBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java | external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java | storm-core/src/jvm/org/apache/storm/topology/base/BaseTickTupleAwareRichBolt.java,STORM-2387 Handle tick tuples properly for Bolts in external modules
STORM-2387,8d418501adf6c74e861b8881420ff9e4673c3310,2017-02-28T17:19:58+09:00,NON_MERGE,1,false,true,22,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BaseCassandraBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BatchCassandraWriterBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/CassandraWriterBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/AbstractEsBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsPercolateBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java | external/storm-jms/core/src/main/java/org/apache/storm/jms/bolt/JmsBolt.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/bolt/KafkaBolt.java | external/storm-mongodb/src/main/java/org/apache/storm/mongodb/bolt/MongoUpdateBolt.java | external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/bolt/MqttBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/AbstractRedisBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java | external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java | storm-core/src/jvm/org/apache/storm/topology/base/BaseTickTupleAwareRichBolt.java,STORM-2387 Handle tick tuples properly for Bolts in external modules
STORM-2387,d33ea90418de20ca7cee622b0135bc57c9d7c1bf,2017-02-28T17:19:58+09:00,NON_MERGE,1,false,true,26,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BaseCassandraBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BatchCassandraWriterBolt.java | external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/CassandraWriterBolt.java | external/storm-druid/src/main/java/org/apache/storm/druid/bolt/DruidBeamBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/AbstractEsBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java | external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsPercolateBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java | external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java | external/storm-jms/core/src/main/java/org/apache/storm/jms/bolt/JmsBolt.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/bolt/KafkaBolt.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/bolt/KafkaBolt.java | external/storm-mongodb/src/main/java/org/apache/storm/mongodb/bolt/MongoUpdateBolt.java | external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/bolt/MqttBolt.java | external/storm-pmml/src/main/java/org/apache/storm/pmml/PMMLPredictorBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/AbstractRedisBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisFilterBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java | external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java | external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java | storm-core/src/jvm/org/apache/storm/topology/base/BaseTickTupleAwareRichBolt.java,STORM-2387 Handle tick tuples properly for Bolts in external modules
STORM-2388,8b9cdbd522a9e9affcf221022ed1004de991a206,2017-02-28T18:22:10+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,STORM-2388 JoinBolt breaks compilation against JDK 7
STORM-2389,1901434e7b79901b747c025654f17f6d322572fd,2017-03-02T19:06:59+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/StormCommon.java,STORM-2389 Avoid instantiating Event Logger when topology.eventlogger.executors=0
STORM-2396,035c6d17ecb1f1080e364243a76a87937eeaa9f1,2017-03-04T15:10:27+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/Utils.java,STORM-2396: setting interrupted status back up before rethrowing a RuntimeException.
STORM-2396,129b2979c0b0cf58ebe538510f6775473a282d15,2017-03-04T15:10:27+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/Utils.java,STORM-2396: setting interrupted status back up before rethrowing a RuntimeException.
STORM-2396,61f3c88bd5c6a9be9f1df02bb4442c9ec2c5db31,2017-03-04T15:10:27+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/Utils.java,STORM-2396: setting interrupted status back up before rethrowing a RuntimeException.
STORM-2400,40a2780c58e7e59cacdb04e848342f42bd778226,2017-03-08T10:24:25+05:30,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/security/auth/TBackoffConnect.java | storm-core/src/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetry.java,STORM-2400 Upgraded Curator to 2.12.0 and made respective API changes
STORM-2400,cbb66b4929e8ad7edd7e5dfdbed9bab6adf1db6e,2017-03-08T10:24:25+05:30,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/security/auth/TBackoffConnect.java | storm-core/src/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetry.java,STORM-2400 Upgraded Curator to 2.12.0 and made respective API changes
STORM-2407,cd3b93093b3a3ef85e9acffc4cd350ec1e3640de,2017-03-10T13:13:31-08:00,NON_MERGE,1,false,true,7,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaque.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java | storm-core/src/jvm/org/apache/storm/trident/spout/IOpaquePartitionedTridentSpout.java | storm-core/src/jvm/org/apache/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java | storm-core/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java,STORM-2407: KafkaTridentSpoutOpaque Doesn't Poll Data From All Topic-Partitions When Parallelism Hint Not a Multiple Total Topic-Partitions  - Introduce logic to poll data from the topic partitions assigned to each  task
STORM-2407,b88854110099edb778d5a906ff1f838737b673a3,2017-03-10T15:13:31-06:00,NON_MERGE,1,false,true,7,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaque.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java | storm-core/src/jvm/org/apache/storm/trident/spout/IOpaquePartitionedTridentSpout.java | storm-core/src/jvm/org/apache/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java | storm-core/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java,STORM-2407: KafkaTridentSpoutOpaque Doesn't Poll Data From All Topic-Partitions When Parallelism Hint Not a Multiple Total Topic-Partitions  - Introduce logic to poll data from the topic partitions assigned to each  task
STORM-2409,8670f60d459f4c27ea040bd2f401ecd22c4bf497,2017-03-13T19:29:12-07:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/RecordTranslator.java,STORM-2409: Storm-Kafka-Client KafkaSpout Support for Failed and Null Tuples   - Created config property to make emit null tuples configurable   - Ack directly null tuples that are not emitted   - Added emit field to KafkaSpoutMessageId
STORM-2409,dd6a7d1613d2084b5005fe7009eaa43220dcd468,2017-03-13T19:29:12-07:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/RecordTranslator.java,STORM-2409: Storm-Kafka-Client KafkaSpout Support for Failed and Null Tuples   - Created config property to make emit null tuples configurable   - Ack directly null tuples that are not emitted   - Added emit field to KafkaSpoutMessageId
STORM-2412,12b60c93fab14f2615bba60874d6117cea9978c1,2017-03-13T18:11:13+05:30,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java | storm-core/src/jvm/org/apache/storm/blobstore/BlobSynchronizer.java,STORM-2412: Nimbus isLeader check while waiting for max replication
STORM-2412,fd7c62ac0b40b4e5be97c76f94e4c1598c55ee53,2017-03-13T18:11:13+05:30,NON_MERGE,1,false,true,3,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java | storm-core/src/jvm/org/apache/storm/blobstore/BlobSynchronizer.java | storm-core/src/jvm/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-2412: Nimbus isLeader check while waiting for max replication
STORM-2413,1b49a126327bca92fc8b7db441598d6b38676137,2017-03-14T22:12:50+01:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,STORM-2413: Make new Kafka spout respect tuple retry limit
STORM-2413,20a82602ffda6795ced9d34e413464d7720f660c,2017-03-14T22:12:50+01:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,STORM-2413: Make new Kafka spout respect tuple retry limit
STORM-2413,fae07d965753330996b7e7427b1cef32298e2086,2017-03-14T22:12:50+01:00,NON_MERGE,1,false,true,4,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,STORM-2413: Make new Kafka spout respect tuple retry limit
STORM-2414,0c689b1c6d0df7ddf1c4cf4bb47fb29b08e0a14f,2017-03-15T12:47:14+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/LocalFsBlobStore.java,STORM-2414 Skip checking meta's ACL when subject has write privileges for any blobs
STORM-2414,6f3f7575045eee41e6d4a3c0fbc88a63b36a7f19,2017-03-15T12:47:14+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/LocalFsBlobStore.java,STORM-2414 Skip checking meta's ACL when subject has write privileges for any blobs
STORM-2414,a3dc4db8b371b0d05b4a01782e10189b56e7eabb,2017-03-15T12:47:14+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/blobstore/LocalFsBlobStore.java,STORM-2414 Skip checking meta's ACL when subject has write privileges for any blobs
STORM-2422,525f14f64b112cb6e73788a0e97dad56048c876d,2017-03-17T13:25:27-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/trident/planner/SubtopologyBolt.java,STORM-2422: Reduce the size of a serialized trident topology
STORM-2423,034019e6bcb4fa4f633a00656896bc4b0716684a,2017-03-20T16:46:13-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,STORM-2423 - Join Bolt : Use explicit instead of default window anchoring of emitted tuples
STORM-2423,438be3cc3df633ddd2724bdfaa7264eeada703d8,2017-03-20T16:46:13-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,STORM-2423 - Join Bolt : Use explicit instead of default window anchoring of emitted tuples
STORM-2425,291c058367675edd06c5c0f098d963103ced9374,2017-03-16T12:16:10+05:30,NON_MERGE,1,false,true,1,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java,STORM-2425: Storm Hive Bolt not closing open transactions
STORM-2425,3ce63b8551bd710451308f5d6e140a1a622564e4,2017-03-16T12:16:10+05:30,NON_MERGE,1,false,true,1,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java,STORM-2425: Storm Hive Bolt not closing open transactions
STORM-2429,cddb4c1d8f557016d3777baad0ba985fe97cf9ca,2017-04-05T09:16:43+09:00,FIRST_PARENT_MERGE,2,true,true,1,storm-core/src/jvm/org/apache/storm/Config.java,Merge branch 'supervisor-meta-validation' of https://github.com/stripe/storm into STORM-2429-merge
STORM-2429,f7efef551b425221ded44d800c8a12c8091ae361,2017-04-05T09:38:05+09:00,FIRST_PARENT_MERGE,2,true,true,1,storm-core/src/jvm/org/apache/storm/Config.java,Merge branch 'STORM-2429-1.0.x-merge' into 1.0.x-branch
STORM-2432,38f866c64c9bb1c55109a122c8ea3dc1a3b4b09b,2017-03-23T08:16:40-07:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java,STORM-2432: Storm-Kafka-Client Trident Spout Seeks Incorrect Offset With UNCOMMITTED_LATEST Strategy
STORM-2432,53a4370ab688a98e4fc6b391b43d23d9f457758c,2017-03-23T08:16:40-07:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java,STORM-2432: Storm-Kafka-Client Trident Spout Seeks Incorrect Offset With UNCOMMITTED_LATEST Strategy
STORM-2432,dc2d3219cc855e853723c12488f5a688e6268757,2017-03-23T08:16:40-07:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java,STORM-2432: Storm-Kafka-Client Trident Spout Seeks Incorrect Offset With UNCOMMITTED_LATEST Strategy
STORM-2443,9d62c13aad92daffa6af483306af35fc5609d89d,2017-08-30T22:59:13+09:00,NON_MERGE,1,false,true,2,storm-client/src/jvm/org/apache/storm/daemon/worker/LogConfigManager.java | storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-2443 Fix issues on changing log level
STORM-2445,862b969bf7715609587bfa1745a8a7745049ed64,2017-08-31T20:26:04+09:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-2445 Topology log search refers supervisor ID as host of worker which contains UUID
STORM-2449,48ab13b3545273059f4a87d100adddda28d9d8dd,2017-06-16T15:39:45+09:00,NON_MERGE,1,false,true,1,external/storm-redis/src/main/java/org/apache/storm/redis/state/RedisKeyValueStateIterator.java,STORM-2449 Ensure same key appears only once in State iterator
STORM-2449,819f917739d0d15cb69218d2d5a7a333cc684362,2017-06-16T15:39:45+09:00,NON_MERGE,1,false,true,1,external/storm-redis/src/main/java/org/apache/storm/redis/state/RedisKeyValueStateIterator.java,STORM-2449 Ensure same key appears only once in State iterator
STORM-2449,fdf63ce9a619ee24b52435e8f5945304912ad3ea,2017-06-16T15:39:45+09:00,NON_MERGE,1,false,true,1,external/storm-redis/src/main/java/org/apache/storm/redis/state/RedisKeyValueStateIterator.java,STORM-2449 Ensure same key appears only once in State iterator
STORM-2450,547cb108254e144bdf5a7dc0ccad95cbb7f4c4d6,2017-04-01T10:35:39-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,STORM-2450:  Write resources into correct local directory
STORM-2450,15e5d846f5598dc2e293b6abc1f7623b98e98286,2017-04-03T10:49:25-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,Merge branch 'STORM-2450' of https://github.com/revans2/incubator-storm into STORM-2450
STORM-2450,bb126aeb89459b80e5154bccda543a164a3e4931,2017-04-03T10:49:25-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,Merge branch 'STORM-2450' of https://github.com/revans2/incubator-storm into STORM-2450
STORM-2450,e2768bb7e9a9e7d942e240c22c7a0babd2ddf8bf,2017-04-03T10:49:25-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,Merge branch 'STORM-2450' of https://github.com/revans2/incubator-storm into STORM-2450
STORM-2454,c2f2c227a34e6ef958875b090a289015652f6ed4,2017-04-05T17:03:28+08:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java,[STORM-2454] the default returned value of this method which named isConsumerAutoCommitMode in KafkaSpoutConfig.java should be false
STORM-2467,10dc53bf97dceeb9ab10c80273a070eb507a778a,2017-04-11T10:02:38+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringScheme.java,[STORM-2467] Use explicit charset when decoding from array backed buffer
STORM-2467,61bb558303dd5ead9e44645ca16c95a574ea1a0e,2017-04-11T10:02:38+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringScheme.java,[STORM-2467] Use explicit charset when decoding from array backed buffer
STORM-2467,cf4d9e1eb6f8d75092527255e3ff21c23d354ac1,2017-04-11T10:02:38+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringScheme.java,[STORM-2467] Use explicit charset when decoding from array backed buffer
